0.10000000000000001,55
0.11,55
0.12000000000000001,55
0.13,54
0.14000000000000001,54
0.15000000000000002,54
0.16,54
0.17000000000000001,53
0.17999999999999999,53
0.19,53
0.20000000000000001,53
0.21000000000000002,53
0.22,52
0.23000000000000001,53
0.24000000000000002,52
0.25,52
0.26000000000000001,52
0.27000000000000002,52
0.28000000000000003,51
0.29000000000000004,51
0.30000000000000004,51
0.31,51
0.32000000000000001,50
0.33000000000000002,50
0.33999999999999997,51
0.34999999999999998,50
0.35999999999999999,50
0.37,50
0.38,50
0.39000000000000001,50
0.40000000000000002,49
0.41000000000000003,49
0.42000000000000004,49
0.43000000000000005,49
0.44000000000000006,48
0.45000000000000007,48
0.45999999999999996,48
0.46999999999999997,48
0.47999999999999998,48
0.48999999999999999,48
0.5,48
0.51000000000000001,48
0.52000000000000002,47
0.53000000000000003,47
0.54000000000000004,47
0.55000000000000004,47
0.56000000000000005,46
0.57000000000000006,47
0.57999999999999996,46
0.58999999999999997,46
0.59999999999999998,46
0.60999999999999999,46
0.62,46
0.63,46
0.64000000000000001,45
0.65000000000000002,45
0.66000000000000003,45
0.67000000000000004,45
0.67999999999999994,44
0.68999999999999995,44
0.69999999999999996,44
0.70999999999999996,44
0.71999999999999997,44
0.72999999999999998,44
0.73999999999999999,44
0.75,44
0.76000000000000001,43
0.77000000000000002,43
0.78000000000000003,43
0.79000000000000004,42
0.80000000000000004,42
0.80999999999999994,42
0.81999999999999995,42
0.82999999999999996,42
0.83999999999999997,42
0.84999999999999998,42
0.85999999999999999,41
0.87,41
0.88,41
0.89000000000000001,41
0.90000000000000002,40
0.91000000000000003,41
0.92000000000000004,40
0.93000000000000005,40
0.93999999999999995,40
0.94999999999999996,40
0.95999999999999996,40
0.96999999999999997,39
0.97999999999999998,39
0.98999999999999999,39
1,38
1.01,38
1.02,38
1.03,38
1.04,38
1.05,38
1.0600000000000001,37
1.0700000000000001,37
1.0800000000000001,37
1.0900000000000001,36
1.1000000000000001,36
1.1100000000000001,37
1.1200000000000001,36
1.1300000000000001,36
1.1400000000000001,36
1.1500000000000001,35
1.1600000000000001,35
1.1700000000000002,35
1.1800000000000002,34
1.1900000000000002,34
1.2000000000000002,34
1.2100000000000002,34
1.2200000000000002,34
1.2300000000000002,33
1.2400000000000002,33
1.2500000000000002,33
1.26,33
1.27,33
1.28,32
1.29,32
1.3,32
1.3100000000000001,31
1.3200000000000001,31
1.3300000000000001,31
1.3400000000000001,31
1.3500000000000001,30
1.3600000000000001,30
1.3700000000000001,30
1.3800000000000001,29
1.3900000000000001,29
1.4000000000000001,29
1.4100000000000001,28
1.4200000000000002,28
1.4300000000000002,28
1.4400000000000002,28
1.4500000000000002,28
1.4600000000000002,27
1.4700000000000002,27
1.4800000000000002,26
1.4900000000000002,26
1.5000000000000002,26
1.51,26
1.52,25
1.53,25
1.54,24
1.55,24
1.5600000000000001,24
1.5700000000000001,24
1.5800000000000001,24
1.5900000000000001,23
1.6000000000000001,23
1.6100000000000001,23
1.6200000000000001,23
1.6300000000000001,22
1.6400000000000001,22
1.6500000000000001,21
1.6600000000000001,21
1.6700000000000002,21
1.6800000000000002,21
1.6900000000000002,22
1.7000000000000002,22
1.7100000000000002,21
1.7200000000000002,21
1.7300000000000002,21
1.7400000000000002,20
1.7500000000000002,20
1.7600000000000002,19
1.77,20
1.78,18
1.79,18
1.8,15
1.8100000000000001,15
1.8200000000000001,1
1.8300000000000001,1
1.8400000000000001,1
1.8500000000000001,1
1.8600000000000001,1
1.8700000000000001,1
1.8800000000000001,1
1.8900000000000001,1
1.9000000000000001,1
1.9100000000000001,1
1.9200000000000002,1
1.9300000000000002,1
1.9400000000000002,1
1.9500000000000002,1
1.9600000000000002,1
1.9700000000000002,1
1.9800000000000002,1
1.9900000000000002,1
2,1
2.0100000000000002,1
2.02,1
2.0299999999999998,1
2.04,1
2.0499999999999998,1
2.0600000000000001,1
2.0699999999999998,1
2.0800000000000001,1
2.0899999999999999,1
2.1000000000000001,1
2.1100000000000003,1
2.1200000000000001,1
2.1300000000000003,1
2.1400000000000001,1
2.1499999999999999,1
2.1600000000000001,1
2.1699999999999999,1
2.1800000000000002,1
2.1899999999999999,1
2.2000000000000002,1
2.21,1
2.2200000000000002,1
2.23,1
2.2400000000000002,1
2.25,1
2.2600000000000002,1
2.27,1
2.2800000000000002,1
2.29,1
2.3000000000000003,1
2.3100000000000001,1
2.3200000000000003,1
2.3300000000000001,1
2.3400000000000003,1
2.3500000000000001,1
2.3600000000000003,1
2.3700000000000001,1
2.3800000000000003,1
2.3900000000000001,1
2.4000000000000004,1
2.4100000000000001,1
2.4199999999999999,1
2.4300000000000002,1
2.4399999999999999,1
2.4500000000000002,1
2.46,1
2.4700000000000002,1
2.48,1
2.4900000000000002,1
2.5,1
